Domain,Problem,Experiment Name,Total Landmarks,Individual LMs,Disjunctions,Overall,Unary Methods,Unary Action,Overall Action,Overall Method
Logistics-Learned-ECAI-16,probLOGISTICS-40-0.hddl,lmc-BD,121,2,119,755,1,1,455,300
Logistics-Learned-ECAI-16,probLOGISTICS-40-0.hddl,lmc-GZD,121,1,120,1009,1,0,528,481
Logistics-Learned-ECAI-16,probLOGISTICS-40-0.hddl,lmc-BDpGZD,121,1,120,1009,1,0,528,481
Logistics-Learned-ECAI-16,probLOGISTICS-40-0.hddl,lmc-VDM,121,2,119,785,1,1,473,312
Minecraft-Player,p-008-008-008-008.hddl,,,,,,,,,
Minecraft-Player,p-008-008-008-008.hddl,,,,,,,,,
Minecraft-Player,p-008-008-008-008.hddl,,,,,,,,,
Minecraft-Player,p-008-008-008-008.hddl,,,,,,,,,
Minecraft-Player,p-008-008-008-008.hddl,,,,,,,,,
Minecraft-Player,p-004-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-004-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-004-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-013-013-013-013.hddl,,,,,,,,,
Minecraft-Player,p-013-013-013-013.hddl,,,,,,,,,
Minecraft-Player,p-013-013-013-013.hddl,,,,,,,,,
Minecraft-Player,p-013-013-013-013.hddl,,,,,,,,,
Minecraft-Player,p-013-013-013-013.hddl,,,,,,,,,
Minecraft-Player,p-004-005-004-005.hddl,,,,,,,,,
Minecraft-Player,p-004-005-004-005.hddl,,,,,,,,,
Minecraft-Player,p-004-005-004-005.hddl,,,,,,,,,
Minecraft-Player,p-004-005-004-005.hddl,,,,,,,,,
Minecraft-Player,p-004-005-004-005.hddl,,,,,,,,,
Minecraft-Player,p-012-012-012-012.hddl,,,,,,,,,
Minecraft-Player,p-012-012-012-012.hddl,,,,,,,,,
Minecraft-Player,p-012-012-012-012.hddl,,,,,,,,,
Minecraft-Player,p-012-012-012-012.hddl,,,,,,,,,
Minecraft-Player,p-012-012-012-012.hddl,,,,,,,,,
Minecraft-Player,p-003-004-004-004.hddl,lmc,156,1,155,1981,1,0,104,1877
Minecraft-Player,p-003-004-004-004.hddl,lmc-BD,156,1,155,1981,1,0,104,1877
Minecraft-Player,p-003-004-004-004.hddl,lmc-GZD,156,1,155,2151,1,0,104,2047
Minecraft-Player,p-003-004-004-004.hddl,lmc-BDpGZD,156,1,155,2326,1,0,104,2222
Minecraft-Player,p-003-004-004-004.hddl,lmc-VDM,156,1,155,2686,1,0,104,2582
Minecraft-Player,p-003-003-003-003.hddl,lmc,99,1,98,1390,1,0,66,1324
Minecraft-Player,p-003-003-003-003.hddl,lmc-BD,99,1,98,1390,1,0,66,1324
Minecraft-Player,p-003-003-003-003.hddl,lmc-GZD,99,1,98,1390,1,0,66,1324
Minecraft-Player,p-003-003-003-003.hddl,lmc-BDpGZD,99,1,98,1082,1,0,66,1016
Minecraft-Player,p-003-003-003-003.hddl,lmc-VDM,99,1,98,1398,1,0,66,1332
Minecraft-Player,p-011-011-011-011.hddl,,,,,,,,,
Minecraft-Player,p-011-011-011-011.hddl,,,,,,,,,
Minecraft-Player,p-011-011-011-011.hddl,,,,,,,,,
Minecraft-Player,p-011-011-011-011.hddl,,,,,,,,,
Minecraft-Player,p-011-011-011-011.hddl,,,,,,,,,
Minecraft-Player,p-004-004-004-004.hddl,lmc,191,1,190,6029,1,0,124,5905
Minecraft-Player,p-004-004-004-004.hddl,lmc-BD,191,1,190,5554,1,0,124,5430
Minecraft-Player,p-004-004-004-004.hddl,lmc-GZD,191,1,190,5535,1,0,125,5410
Minecraft-Player,p-004-004-004-004.hddl,lmc-BDpGZD,191,1,190,5535,1,0,125,5410
Minecraft-Player,p-004-004-004-004.hddl,lmc-VDM,191,1,190,5564,1,0,124,5440
Minecraft-Player,p-007-007-007-007.hddl,,,,,,,,,
Minecraft-Player,p-007-007-007-007.hddl,,,,,,,,,
Minecraft-Player,p-007-007-007-007.hddl,,,,,,,,,
Minecraft-Player,p-007-007-007-007.hddl,,,,,,,,,
Minecraft-Player,p-007-007-007-007.hddl,,,,,,,,,
Minecraft-Player,p-003-003-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-003-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-003-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-003-006-006.hddl,,,,,,,,,
Minecraft-Player,p-003-003-006-006.hddl,,,,,,,,,
Minecraft-Player,p-009-009-009-009.hddl,,,,,,,,,
Minecraft-Player,p-009-009-009-009.hddl,,,,,,,,,
Minecraft-Player,p-009-009-009-009.hddl,,,,,,,,,
Minecraft-Player,p-009-009-009-009.hddl,,,,,,,,,
Minecraft-Player,p-009-009-009-009.hddl,,,,,,,,,
Minecraft-Player,p-010-010-010-010.hddl,,,,,,,,,
Minecraft-Player,p-010-010-010-010.hddl,,,,,,,,,
Minecraft-Player,p-010-010-010-010.hddl,,,,,,,,,
Minecraft-Player,p-010-010-010-010.hddl,,,,,,,,,
Minecraft-Player,p-010-010-010-010.hddl,,,,,,,,,
Minecraft-Player,p-003-004-003-004.hddl,lmc,126,1,125,2224,1,0,84,2140
Minecraft-Player,p-003-004-003-004.hddl,lmc-BD,126,1,125,2779,1,0,84,2695
Minecraft-Player,p-003-004-003-004.hddl,lmc-GZD,126,1,125,2674,1,0,84,2590
Minecraft-Player,p-003-004-003-004.hddl,lmc-BDpGZD,126,1,125,2469,1,0,84,2385
Minecraft-Player,p-003-004-003-004.hddl,lmc-VDM,126,1,125,2379,1,0,84,2295
Minecraft-Player,p-003-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-003-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-003-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-003-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-003-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-006-006-006-006.hddl,,,,,,,,,
Minecraft-Player,p-006-006-006-006.hddl,,,,,,,,,
Minecraft-Player,p-006-006-006-006.hddl,,,,,,,,,
Minecraft-Player,p-006-006-006-006.hddl,,,,,,,,,
Minecraft-Player,p-006-006-006-006.hddl,,,,,,,,,
Minecraft-Player,p-005-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-005-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-005-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-005-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-005-005-005-005.hddl,,,,,,,,,
Minecraft-Player,p-005-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-005-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-005-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-005-005-006-006.hddl,,,,,,,,,
Minecraft-Player,p-005-005-006-006.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-19.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-19.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-19.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-19.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-19.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-045-045-045-045.hddl,,,,,,,,,
Minecraft-Regular,p-045-045-045-045.hddl,,,,,,,,,
Minecraft-Regular,p-045-045-045-045.hddl,,,,,,,,,
Minecraft-Regular,p-045-045-045-045.hddl,,,,,,,,,
Minecraft-Regular,p-045-045-045-045.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-50.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-50.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-50.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-50.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-50.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-07.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-07.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-07.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-07.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-07.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-20.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-20.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-20.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-20.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-20.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-008-008-008-008.hddl,lmc,859,1,858,2005,1,0,576,1429
Minecraft-Regular,p-008-008-008-008.hddl,lmc-BD,859,1,858,2005,1,0,576,1429
Minecraft-Regular,p-008-008-008-008.hddl,lmc-GZD,859,1,858,2005,1,0,576,1429
Minecraft-Regular,p-008-008-008-008.hddl,lmc-BDpGZD,859,1,858,2005,1,0,576,1429
Minecraft-Regular,p-008-008-008-008.hddl,lmc-VDM,859,1,858,2005,1,0,576,1429
Minecraft-Regular,p-035-035-035-035.hddl,,,,,,,,,
Minecraft-Regular,p-035-035-035-035.hddl,,,,,,,,,
Minecraft-Regular,p-035-035-035-035.hddl,,,,,,,,,
Minecraft-Regular,p-035-035-035-035.hddl,,,,,,,,,
Minecraft-Regular,p-035-035-035-035.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-35.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-35.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-35.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-35.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-35.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-13.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-13.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-13.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-13.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-13.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-45.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-45.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-45.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-45.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-45.hddl,,,,,,,,,
Minecraft-Regular,p-005-006-006-006.hddl,lmc,412,1,411,961,1,0,276,685
Minecraft-Regular,p-005-006-006-006.hddl,lmc-BD,412,1,411,961,1,0,276,685
Minecraft-Regular,p-005-006-006-006.hddl,lmc-GZD,412,1,411,961,1,0,276,685
Minecraft-Regular,p-005-006-006-006.hddl,lmc-BDpGZD,412,1,411,961,1,0,276,685
Minecraft-Regular,p-005-006-006-006.hddl,lmc-VDM,412,1,411,961,1,0,276,685
Minecraft-Regular,p-5-5-5-09.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-09.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-09.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-09.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-09.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-50.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-50.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-50.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-50.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-50.hddl,,,,,,,,,
Minecraft-Regular,p-007-008-007-008.hddl,lmc,710,1,709,1657,1,0,476,1181
Minecraft-Regular,p-007-008-007-008.hddl,lmc-BD,710,1,709,1657,1,0,476,1181
Minecraft-Regular,p-007-008-007-008.hddl,lmc-GZD,710,1,709,1657,1,0,476,1181
Minecraft-Regular,p-007-008-007-008.hddl,lmc-BDpGZD,710,1,709,1657,1,0,476,1181
Minecraft-Regular,p-007-008-007-008.hddl,lmc-VDM,710,1,709,1657,1,0,476,1181
Minecraft-Regular,p-020-020-020-020.hddl,lmc,5743,1,5742,13405,1,0,3840,9565
Minecraft-Regular,p-020-020-020-020.hddl,lmc-BD,5743,1,5742,13405,1,0,3840,9565
Minecraft-Regular,p-020-020-020-020.hddl,lmc-GZD,5743,1,5742,13405,1,0,3840,9565
Minecraft-Regular,p-020-020-020-020.hddl,lmc-BDpGZD,5743,1,5742,13405,1,0,3840,9565
Minecraft-Regular,p-020-020-020-020.hddl,lmc-VDM,5743,1,5742,13405,1,0,3840,9565
Minecraft-Regular,p-030-030-030-030.hddl,,,,,,,,,
Minecraft-Regular,p-030-030-030-030.hddl,,,,,,,,,
Minecraft-Regular,p-030-030-030-030.hddl,,,,,,,,,
Minecraft-Regular,p-030-030-030-030.hddl,,,,,,,,,
Minecraft-Regular,p-030-030-030-030.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-40.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-40.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-40.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-40.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-40.hddl,,,,,,,,,
Minecraft-Regular,p-008-009-009-009.hddl,lmc,1021,1,1020,2383,1,0,684,1699
Minecraft-Regular,p-008-009-009-009.hddl,lmc-BD,1021,1,1020,2383,1,0,684,1699
Minecraft-Regular,p-008-009-009-009.hddl,lmc-GZD,1021,1,1020,2383,1,0,684,1699
Minecraft-Regular,p-008-009-009-009.hddl,lmc-BDpGZD,1021,1,1020,2383,1,0,684,1699
Minecraft-Regular,p-008-009-009-009.hddl,lmc-VDM,1021,1,1020,2383,1,0,684,1699
Minecraft-Regular,p-5-5-5-11.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-11.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-11.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-11.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-11.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-004-005-004-005.hddl,lmc,227,1,226,529,1,0,152,377
Minecraft-Regular,p-004-005-004-005.hddl,lmc-BD,227,1,226,529,1,0,152,377
Minecraft-Regular,p-004-005-004-005.hddl,lmc-GZD,227,1,226,529,1,0,152,377
Minecraft-Regular,p-004-005-004-005.hddl,lmc-BDpGZD,227,1,226,529,1,0,152,377
Minecraft-Regular,p-004-005-004-005.hddl,lmc-VDM,227,1,226,529,1,0,152,377
Minecraft-Regular,p-006-007-007-007.hddl,lmc,585,1,584,1365,1,0,392,973
Minecraft-Regular,p-006-007-007-007.hddl,lmc-BD,585,1,584,1365,1,0,392,973
Minecraft-Regular,p-006-007-007-007.hddl,lmc-GZD,585,1,584,1365,1,0,392,973
Minecraft-Regular,p-006-007-007-007.hddl,lmc-BDpGZD,585,1,584,1365,1,0,392,973
Minecraft-Regular,p-006-007-007-007.hddl,lmc-VDM,585,1,584,1365,1,0,392,973
Minecraft-Regular,p-9-9-9-35.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-35.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-35.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-35.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-35.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-16.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-16.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-16.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-16.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-16.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-08.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-08.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-08.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-08.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-08.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-006-007-006-007.hddl,lmc,519,1,518,1211,1,0,348,863
Minecraft-Regular,p-006-007-006-007.hddl,lmc-BD,519,1,518,1211,1,0,348,863
Minecraft-Regular,p-006-007-006-007.hddl,lmc-GZD,519,1,518,1211,1,0,348,863
Minecraft-Regular,p-006-007-006-007.hddl,lmc-BDpGZD,519,1,518,1211,1,0,348,863
Minecraft-Regular,p-006-007-006-007.hddl,lmc-VDM,519,1,518,1211,1,0,348,863
Minecraft-Regular,p-003-004-004-004.hddl,lmc,156,1,155,363,1,0,104,259
Minecraft-Regular,p-003-004-004-004.hddl,lmc-BD,156,1,155,363,1,0,104,259
Minecraft-Regular,p-003-004-004-004.hddl,lmc-GZD,156,1,155,363,1,0,104,259
Minecraft-Regular,p-003-004-004-004.hddl,lmc-BDpGZD,156,1,155,363,1,0,104,259
Minecraft-Regular,p-003-004-004-004.hddl,lmc-VDM,156,1,155,363,1,0,104,259
Minecraft-Regular,p-5-5-5-30.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-30.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-30.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-30.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-30.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-30.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-30.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-30.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-30.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-30.hddl,,,,,,,,,
Minecraft-Regular,p-005-006-005-006.hddl,lmc,358,1,357,835,1,0,240,595
Minecraft-Regular,p-005-006-005-006.hddl,lmc-BD,358,1,357,835,1,0,240,595
Minecraft-Regular,p-005-006-005-006.hddl,lmc-GZD,358,1,357,835,1,0,240,595
Minecraft-Regular,p-005-006-005-006.hddl,lmc-BDpGZD,358,1,357,835,1,0,240,595
Minecraft-Regular,p-005-006-005-006.hddl,lmc-VDM,358,1,357,835,1,0,240,595
Minecraft-Regular,p-9-9-9-20.hddl,lmc,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-20.hddl,lmc-BD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-20.hddl,lmc-GZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-20.hddl,lmc-BDpGZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-20.hddl,lmc-VDM,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-25.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-25.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-25.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-25.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-25.hddl,,,,,,,,,
Minecraft-Regular,p-003-003-003-003.hddl,lmc,99,1,98,230,1,0,66,164
Minecraft-Regular,p-003-003-003-003.hddl,lmc-BD,99,1,98,230,1,0,66,164
Minecraft-Regular,p-003-003-003-003.hddl,lmc-GZD,99,1,98,230,1,0,66,164
Minecraft-Regular,p-003-003-003-003.hddl,lmc-BDpGZD,99,1,98,230,1,0,66,164
Minecraft-Regular,p-003-003-003-003.hddl,lmc-VDM,99,1,98,230,1,0,66,164
Minecraft-Regular,p-040-040-040-040.hddl,,,,,,,,,
Minecraft-Regular,p-040-040-040-040.hddl,,,,,,,,,
Minecraft-Regular,p-040-040-040-040.hddl,,,,,,,,,
Minecraft-Regular,p-040-040-040-040.hddl,,,,,,,,,
Minecraft-Regular,p-040-040-040-040.hddl,,,,,,,,,
Minecraft-Regular,p-050-050-050-050.hddl,,,,,,,,,
Minecraft-Regular,p-050-050-050-050.hddl,,,,,,,,,
Minecraft-Regular,p-050-050-050-050.hddl,,,,,,,,,
Minecraft-Regular,p-050-050-050-050.hddl,,,,,,,,,
Minecraft-Regular,p-050-050-050-050.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-18.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-18.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-18.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-18.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-18.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-9-9-9-15.hddl,lmc,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-15.hddl,lmc-BD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-15.hddl,lmc-GZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-15.hddl,lmc-BDpGZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-9-9-9-15.hddl,lmc-VDM,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-015-015-015-015.hddl,lmc,3183,1,3182,7430,1,0,2130,5300
Minecraft-Regular,p-015-015-015-015.hddl,lmc-BD,3183,1,3182,7430,1,0,2130,5300
Minecraft-Regular,p-015-015-015-015.hddl,lmc-GZD,3183,1,3182,7430,1,0,2130,5300
Minecraft-Regular,p-015-015-015-015.hddl,lmc-BDpGZD,3183,1,3182,7430,1,0,2130,5300
Minecraft-Regular,p-015-015-015-015.hddl,lmc-VDM,3183,1,3182,7430,1,0,2130,5300
Minecraft-Regular,p-5-5-5-06.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-06.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-06.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-06.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-06.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-004-004-004-004.hddl,lmc,191,1,190,445,1,0,128,317
Minecraft-Regular,p-004-004-004-004.hddl,lmc-BD,191,1,190,445,1,0,128,317
Minecraft-Regular,p-004-004-004-004.hddl,lmc-GZD,191,1,190,445,1,0,128,317
Minecraft-Regular,p-004-004-004-004.hddl,lmc-BDpGZD,191,1,190,445,1,0,128,317
Minecraft-Regular,p-004-004-004-004.hddl,lmc-VDM,191,1,190,445,1,0,128,317
Minecraft-Regular,p-007-007-007-007.hddl,lmc,647,1,646,1510,1,0,434,1076
Minecraft-Regular,p-007-007-007-007.hddl,lmc-BD,647,1,646,1510,1,0,434,1076
Minecraft-Regular,p-007-007-007-007.hddl,lmc-GZD,647,1,646,1510,1,0,434,1076
Minecraft-Regular,p-007-007-007-007.hddl,lmc-BDpGZD,647,1,646,1510,1,0,434,1076
Minecraft-Regular,p-007-007-007-007.hddl,lmc-VDM,647,1,646,1510,1,0,434,1076
Minecraft-Regular,p-010-009-009-010.hddl,lmc,1181,1,1180,2757,1,0,792,1965
Minecraft-Regular,p-010-009-009-010.hddl,lmc-BD,1181,1,1180,2757,1,0,792,1965
Minecraft-Regular,p-010-009-009-010.hddl,lmc-GZD,1181,1,1180,2757,1,0,792,1965
Minecraft-Regular,p-010-009-009-010.hddl,lmc-BDpGZD,1181,1,1180,2757,1,0,792,1965
Minecraft-Regular,p-010-009-009-010.hddl,lmc-VDM,1181,1,1180,2757,1,0,792,1965
Minecraft-Regular,p-025-025-025-025.hddl,lmc,9053,1,9052,21130,1,0,6050,15080
Minecraft-Regular,p-025-025-025-025.hddl,lmc-BD,9053,1,9052,21130,1,0,6050,15080
Minecraft-Regular,p-025-025-025-025.hddl,lmc-GZD,9053,1,9052,21130,1,0,6050,15080
Minecraft-Regular,p-025-025-025-025.hddl,lmc-BDpGZD,9053,1,9052,21130,1,0,6050,15080
Minecraft-Regular,p-025-025-025-025.hddl,lmc-VDM,9053,1,9052,21130,1,0,6050,15080
Minecraft-Regular,p-009-009-009-009.hddl,lmc,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-009-009-009-009.hddl,lmc-BD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-009-009-009-009.hddl,lmc-GZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-009-009-009-009.hddl,lmc-BDpGZD,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-009-009-009-009.hddl,lmc-VDM,1101,1,1100,2570,1,0,738,1832
Minecraft-Regular,p-5-5-5-17.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-17.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-17.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-17.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-17.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-9-9-9-40.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-40.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-40.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-40.hddl,,,,,,,,,
Minecraft-Regular,p-9-9-9-40.hddl,,,,,,,,,
Minecraft-Regular,p-5-5-5-10.hddl,lmc,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-10.hddl,lmc-BD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-10.hddl,lmc-GZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-10.hddl,lmc-BDpGZD,313,1,312,730,1,0,210,520
Minecraft-Regular,p-5-5-5-10.hddl,lmc-VDM,313,1,312,730,1,0,210,520
Minecraft-Regular,p-010-010-010-010.hddl,lmc,1373,1,1372,3205,1,0,920,2285
Minecraft-Regular,p-010-010-010-010.hddl,lmc-BD,1373,1,1372,3205,1,0,920,2285
